   3.1710e-01  -3.9179e-01
   3.1743e-01  -3.9024e-01
   3.1748e-01  -3.8639e-01
   3.1752e-01  -3.8624e-01
   3.1807e-01  -3.8176e-01
   3.1852e-01  -3.7841e-01
   3.1878e-01  -3.7655e-01
   3.1960e-01  -3.7624e-01
   3.2247e-01  -3.7444e-01
   3.2515e-01  -3.7418e-01
   3.2583e-01  -3.7170e-01
   3.2757e-01  -3.7026e-01
   3.2881e-01  -3.6873e-01
   3.3083e-01  -3.6499e-01
   3.3086e-01  -3.6496e-01
   3.3209e-01  -3.6463e-01
   3.3294e-01  -3.6419e-01
   3.3416e-01  -3.6357e-01
   3.3531e-01  -3.6227e-01
   3.3536e-01  -3.5225e-01
   3.3585e-01  -3.5189e-01
   3.3712e-01  -3.5023e-01
   3.3758e-01  -3.4827e-01
   3.3772e-01  -3.4788e-01
   3.3810e-01  -3.4782e-01
   3.3949e-01  -3.4463e-01
   3.4039e-01  -3.4093e-01
   3.4112e-01  -3.4028e-01
   3.4388e-01  -3.2734e-01
   3.4446e-01  -3.2128e-01
   3.4771e-01  -3.2080e-01
   3.4788e-01  -3.1989e-01
   3.4998e-01  -3.1763e-01
   3.5022e-01  -3.1258e-01
   3.5073e-01  -3.0862e-01
   3.5078e-01  -3.0682e-01
   3.5095e-01  -3.0375e-01
   3.5166e-01  -3.0203e-01
   3.5316e-01  -3.0165e-01
   3.5923e-01  -3.0054e-01
   3.5961e-01  -2.9913e-01
   3.5963e-01  -2.9635e-01
   3.6241e-01  -2.9617e-01
   3.6582e-01  -2.9191e-01
   3.6644e-01  -2.8667e-01
   3.6744e-01  -2.8383e-01
   3.6765e-01  -2.8276e-01
   3.6848e-01  -2.8248e-01
   3.6892e-01  -2.8052e-01
   3.6920e-01  -2.7886e-01
   3.6925e-01  -2.7872e-01
   3.7241e-01  -2.7730e-01
   3.7627e-01  -2.7520e-01
   3.7740e-01  -2.7510e-01
   3.7861e-01  -2.7385e-01
   3.8045e-01  -2.6762e-01
   3.8135e-01  -2.6305e-01
   3.8156e-01  -2.6197e-01
   3.8462e-01  -2.6014e-01
   3.8677e-01  -2.5736e-01
   3.8827e-01  -2.5568e-01
   3.8974e-01  -2.5559e-01
   3.9076e-01  -2.5397e-01
   3.9094e-01  -2.5313e-01
   3.9118e-01  -2.5277e-01
   3.9223e-01  -2.4941e-01
   3.9346e-01  -2.4553e-01
   3.9471e-01  -2.4405e-01
   3.9552e-01  -2.4375e-01
   3.9601e-01  -2.4235e-01
   3.9652e-01  -2.4037e-01
   3.9679e-01  -2.3973e-01
   3.9680e-01  -2.3855e-01
   3.9859e-01  -2.3713e-01
   3.9888e-01  -2.3511e-01
   3.9926e-01  -2.3395e-01
   3.9978e-01  -2.3335e-01
   4.0181e-01  -2.3150e-01
   4.0218e-01  -2.2977e-01
   4.0239e-01  -2.2929e-01
   4.0391e-01  -2.2880e-01
   4.0458e-01  -2.2579e-01
   4.0532e-01  -2.2278e-01
   4.0695e-01  -2.2115e-01
   4.0762e-01  -2.1919e-01
   4.0872e-01  -2.1751e-01
   4.1452e-01  -2.1566e-01
   4.1509e-01  -2.0779e-01
   4.1616e-01  -2.0476e-01
   4.1680e-01  -2.0052e-01
   4.1703e-01  -1.9521e-01
   4.1727e-01  -1.8712e-01
   4.1774e-01  -1.8559e-01
   4.1905e-01  -1.8194e-01
   4.2176e-01  -1.8016e-01
   4.2265e-01  -1.7625e-01
   4.2284e-01  -1.7478e-01
   4.2289e-01  -1.7332e-01
   4.2311e-01  -1.6756e-01
   4.2345e-01  -1.6388e-01
   4.2417e-01  -1.6374e-01
   4.2431e-01  -1.6195e-01
   4.2433e-01  -1.5763e-01
   4.2435e-01  -1.5510e-01
   4.2526e-01  -1.5395e-01
   4.2573e-01  -1.5261e-01
   4.2825e-01  -1.5152e-01
   4.2936e-01  -1.5113e-01
   4.2956e-01  -1.4933e-01
   4.2992e-01  -1.4537e-01
   4.3021e-01  -1.3791e-01
   4.3141e-01  -1.3477e-01
   4.3165e-01  -1.3000e-01
   4.3239e-01  -1.2649e-01
   4.3248e-01  -1.2502e-01
   4.3264e-01  -1.1657e-01
   4.3570e-01  -1.1488e-01
   4.3586e-01  -1.1272e-01
   4.3864e-01  -1.1144e-01
   4.3874e-01  -1.1027e-01
   4.3887e-01  -1.1018e-01
   4.4004e-01  -1.0719e-01
   4.4009e-01  -1.0667e-01
   4.4172e-01  -1.0065e-01
   4.4231e-01  -9.2121e-02
   4.4240e-01  -9.0967e-02
   4.4268e-01  -8.7409e-02
   4.4396e-01  -8.4225e-02
   4.4518e-01  -7.9234e-02
   4.4559e-01  -7.8796e-02
   4.4603e-01  -7.5449e-02
   4.4678e-01  -6.8349e-02
   4.4837e-01  -6.7240e-02
   4.5014e-01  -6.5615e-02
   4.5054e-01  -5.7090e-02
   4.5092e-01  -5.7081e-02
   4.5174e-01  -5.0833e-02
   4.5259e-01  -5.0531e-02
   4.5380e-01  -4.6879e-02
   4.5606e-01  -4.6592e-02
   4.5742e-01  -4.6003e-02
   4.5789e-01  -4.3989e-02
   4.5873e-01  -4.1663e-02
   4.5885e-01  -4.0399e-02
   4.6073e-01  -3.8824e-02
   4.6092e-01  -3.6443e-02
   4.6245e-01  -3.4841e-02
   4.6326e-01  -3.3356e-02
   4.6484e-01  -2.7561e-02
   4.6707e-01  -1.9362e-02
   4.6847e-01  -1.8328e-02
   4.6939e-01  -1.3643e-02
   4.7092e-01  -1.2760e-02
   4.7092e-01  -8.6966e-03
   4.7109e-01  -7.1347e-03
   4.7136e-01  -5.5828e-03
   4.7329e-01   6.2612e-04
   4.7349e-01   4.8544e-03
   4.7946e-01   5.3217e-03
   4.7952e-01   6.3317e-03
   4.7992e-01   7.5576e-03
   4.8202e-01   1.1354e-02
   4.8430e-01   1.1481e-02
   4.8448e-01   1.5113e-02
   4.8485e-01   1.6971e-02
   4.8523e-01   1.7344e-02
   4.8538e-01   1.8774e-02
   4.8679e-01   3.3688e-02
   4.8760e-01   3.6223e-02
   4.8861e-01   3.7765e-02
   4.8890e-01   4.0657e-02
   4.8925e-01   4.8390e-02
   4.8957e-01   5.1012e-02
   4.8969e-01   5.1220e-02
   4.8976e-01   5.2429e-02
   4.8990e-01   5.4046e-02
   4.9036e-01   5.4250e-02
   4.9086e-01   5.8320e-02
   4.9417e-01   6.1141e-02
   4.9501e-01   6.6869e-02
   4.9518e-01   6.7454e-02
   4.9809e-01   6.8602e-02
   4.9836e-01   6.9222e-02
   4.9912e-01   7.1430e-02
   5.0002e-01   7.5947e-02
   5.0047e-01   7.7669e-02
   5.0543e-01   7.7794e-02
   5.0564e-01   7.8189e-02
   5.0596e-01   8.0701e-02
   5.0786e-01   8.2538e-02
   5.0851e-01   8.3064e-02
   5.1077e-01   8.7046e-02
   5.1325e-01   8.8089e-02
   5.1338e-01   8.9252e-02
   5.1442e-01   9.3187e-02
   5.1656e-01   9.3917e-02
   5.1805e-01   9.5136e-02
   5.1859e-01   9.6393e-02
   5.2005e-01   1.0559e-01
   5.2114e-01   1.0848e-01
   5.2165e-01   1.1244e-01
   5.2189e-01   1.1727e-01
   5.2250e-01   1.1851e-01
   5.2505e-01   1.2228e-01
   5.2540e-01   1.2834e-01
   5.2610e-01   1.3544e-01
   5.2688e-01   1.3674e-01
   5.2714e-01   1.3829e-01
   5.2768e-01   1.3832e-01
   5.2853e-01   1.4123e-01
   5.3034e-01   1.4306e-01
   5.3063e-01   1.4461e-01
   5.3080e-01   1.4719e-01
   5.3086e-01   1.4784e-01
   5.3087e-01   1.4956e-01
   5.3121e-01   1.5330e-01
   5.3133e-01   1.5377e-01
   5.3283e-01   1.5624e-01
   5.3377e-01   1.5676e-01
   5.3406e-01   1.5780e-01
   5.3580e-01   1.6023e-01
   5.3834e-01   1.6304e-01
   5.3860e-01   1.6401e-01
   5.3913e-01   1.6673e-01
   5.3998e-01   1.6744e-01
   5.4074e-01   1.6841e-01
   5.4088e-01   1.6880e-01
   5.4389e-01   1.7359e-01
   5.4472e-01   1.7434e-01
   5.4645e-01   1.7506e-01
   5.4659e-01   1.7755e-01
   5.4681e-01   1.7887e-01
   5.4688e-01   1.7980e-01
   5.4701e-01   1.8100e-01
   5.4722e-01   1.8103e-01
   5.4787e-01   1.8117e-01
   5.4954e-01   1.8655e-01
   5.4972e-01   1.9441e-01
   5.4986e-01   1.9455e-01
   5.5016e-01   1.9522e-01
   5.5178e-01   1.9583e-01
   5.5229e-01   1.9995e-01
   5.5574e-01   2.0205e-01
   5.5667e-01   2.0530e-01
   5.5779e-01   2.0872e-01
   5.5832e-01   2.1183e-01
   5.5903e-01   2.1348e-01
   5.6056e-01   2.1411e-01
   5.6120e-01   2.1671e-01
   5.6186e-01   2.1774e-01
   5.6498e-01   2.1916e-01
   5.6782e-01   2.1945e-01
   5.6882e-01   2.2127e-01
   5.7371e-01   2.2261e-01
   5.7466e-01   2.2682e-01
   5.7521e-01   2.3596e-01
   5.7621e-01   2.3599e-01
   5.7672e-01   2.4058e-01
   5.7739e-01   2.4112e-01
   5.7853e-01   2.4255e-01
   5.7970e-01   2.4425e-01
   5.8009e-01   2.4519e-01
   5.8145e-01   2.4645e-01
   5.8225e-01   2.6112e-01
   5.8279e-01   2.6225e-01
   5.8299e-01   2.6414e-01
   5.8319e-01   2.6482e-01
   5.8407e-01   2.6565e-01
   5.8526e-01   2.6954e-01
   5.8527e-01   2.7015e-01
   5.8599e-01   2.7187e-01
   5.8609e-01   2.7207e-01
   5.8704e-01   2.7601e-01
   5.8803e-01   2.7746e-01
   5.8951e-01   2.7978e-01
   5.9436e-01   2.8184e-01
   5.9490e-01   2.8253e-01
   5.9721e-01   2.8740e-01
   5.9749e-01   2.8841e-01
   5.9794e-01   2.8938e-01
   5.9852e-01   2.8972e-01
   6.0198e-01   2.9173e-01
   6.0217e-01   2.9179e-01
   6.0284e-01   2.9420e-01
   6.0347e-01   2.9821e-01
   6.0353e-01   3.0241e-01
   6.0730e-01   3.0356e-01
   6.0739e-01   3.0975e-01
   6.0787e-01   3.2099e-01
   6.0986e-01   3.2118e-01
   6.0987e-01   3.2570e-01
   6.1096e-01   3.2753e-01
   6.1257e-01   3.2756e-01
   6.1346e-01   3.3188e-01
   6.1471e-01   3.3195e-01
   6.1604e-01   3.4037e-01
   6.1709e-01   3.5176e-01
   6.1767e-01   3.5302e-01
   6.2067e-01   3.5345e-01
   6.2096e-01   3.5391e-01
   6.2206e-01   3.5732e-01
   6.2248e-01   3.5846e-01
   6.2250e-01   3.6065e-01
   6.2406e-01   3.6159e-01
   6.2562e-01   3.6198e-01
   6.2596e-01   3.6421e-01
   6.2790e-01   3.6533e-01
   6.2797e-01   3.7147e-01
   6.2988e-01   3.7924e-01
   6.3107e-01   3.8471e-01
   6.3177e-01   3.8483e-01
   6.3236e-01   3.9293e-01
   6.3520e-01   3.9468e-01
   6.3566e-01   3.9532e-01
   6.3579e-01   3.9705e-01
   6.3771e-01   4.0073e-01
   6.3853e-01   4.0388e-01
   6.3932e-01   4.0432e-01
   6.4031e-01   4.0464e-01
   6.4072e-01   4.0807e-01
   6.4194e-01   4.1211e-01
   6.4206e-01   4.1231e-01
   6.4432e-01   4.1315e-01
   6.4444e-01   4.1450e-01
   6.4476e-01   4.1547e-01
   6.4555e-01   4.1781e-01
   6.4631e-01   4.1979e-01
   6.4731e-01   4.2736e-01
   6.4762e-01   4.2844e-01
   6.4775e-01   4.2889e-01
   6.4820e-01   4.3306e-01
   6.4899e-01   4.3314e-01
   6.4912e-01   4.3398e-01
   6.5369e-01   4.3399e-01
   6.5370e-01   4.3692e-01
   6.5376e-01   4.4106e-01
   6.5381e-01   4.4314e-01
   6.5408e-01   4.4876e-01
   6.5445e-01   4.5081e-01
   6.5510e-01   4.5187e-01
   6.5548e-01   4.5359e-01
   6.5550e-01   4.5666e-01
   6.5557e-01   4.5828e-01
   6.5574e-01   4.5845e-01
   6.5686e-01   4.5980e-01
   6.5961e-01   4.6079e-01
   6.6094e-01   4.6586e-01
   6.6194e-01   4.7552e-01
   6.6201e-01   4.8299e-01
   6.6281e-01   4.8554e-01
   6.6599e-01   4.9075e-01
   6.6634e-01   4.9423e-01
   6.6642e-01   4.9484e-01
   6.6653e-01   4.9790e-01
   6.6783e-01   5.0133e-01
   6.6792e-01   5.0175e-01
   6.6918e-01   5.0462e-01
   6.7120e-01   5.0571e-01
   6.7126e-01   5.0664e-01
   6.7143e-01   5.1081e-01
   6.7181e-01   5.1202e-01
   6.7329e-01   5.2014e-01
   6.7533e-01   5.2141e-01
   6.7539e-01   5.2202e-01
   6.7612e-01   5.2299e-01
   6.7865e-01   5.2648e-01
   6.7874e-01   5.2747e-01
   6.7902e-01   5.2786e-01
   6.7914e-01   5.3530e-01
   6.7970e-01   5.4031e-01
   6.7973e-01   5.4051e-01
   6.7973e-01   5.4096e-01
   6.8156e-01   5.4466e-01
   6.8197e-01   5.4581e-01
   6.8336e-01   5.4752e-01
   6.8342e-01   5.4923e-01
   6.8372e-01   5.5014e-01
   6.8410e-01   5.5095e-01
   6.8503e-01   5.5298e-01
   6.8554e-01   5.5300e-01
   6.8678e-01   5.5309e-01
   6.8780e-01   5.6049e-01
   6.8921e-01   5.6430e-01
   6.9253e-01   5.6506e-01
   6.9475e-01   5.6542e-01
   6.9483e-01   5.6839e-01
   6.9514e-01   5.7452e-01
   6.9516e-01   5.7563e-01
   6.9595e-01   5.7668e-01
   6.9627e-01   5.7894e-01
   6.9643e-01   5.8385e-01
   6.9667e-01   5.8425e-01
   6.9811e-01   5.9802e-01
   6.9875e-01   6.0107e-01
   6.9908e-01   6.0293e-01
   6.9989e-01   6.0606e-01
   7.0110e-01   6.0673e-01
   7.0270e-01   6.0924e-01
   7.0322e-01   6.0963e-01
   7.0405e-01   6.0985e-01
   7.0605e-01   6.1270e-01
   7.0672e-01   6.1317e-01
   7.0692e-01   6.1339e-01
   7.0725e-01   6.1630e-01
   7.0928e-01   6.1704e-01
   7.0936e-01   6.1988e-01
   7.1122e-01   6.2009e-01
   7.1269e-01   6.2545e-01
   7.1504e-01   6.2976e-01
   7.1521e-01   6.3291e-01
   7.1836e-01   6.3475e-01
   7.2105e-01   6.3614e-01
   7.2123e-01   6.3848e-01
   7.2176e-01   6.4302e-01
   7.2244e-01   6.4745e-01
   7.2272e-01   6.4776e-01
   7.2292e-01   6.5212e-01
   7.2866e-01   6.5322e-01
   7.2971e-01   6.5748e-01
   7.2975e-01   6.6112e-01
   7.3025e-01   6.6352e-01
   7.3033e-01   6.6428e-01
   7.3172e-01   6.6903e-01
   7.3434e-01   6.6937e-01
   7.3496e-01   6.7370e-01
   7.3627e-01   6.7440e-01
   7.3634e-01   6.7679e-01
   7.3784e-01   6.7840e-01
   7.3786e-01   6.8324e-01
   7.3843e-01   6.8648e-01
   7.3864e-01   6.8775e-01
   7.4003e-01   6.9535e-01
   7.4065e-01   6.9637e-01
   7.4125e-01   6.9719e-01
   7.4126e-01   7.1511e-01
   7.4255e-01   7.1634e-01
   7.4313e-01   7.1647e-01
   7.4369e-01   7.1725e-01
   7.4407e-01   7.1744e-01
   7.4469e-01   7.2306e-01
   7.4555e-01   7.2534e-01
   7.4631e-01   7.3038e-01
   7.4815e-01   7.3906e-01
   7.4862e-01   7.3928e-01
   7.4871e-01   7.4025e-01
   7.4913e-01   7.4248e-01
   7.5127e-01   7.4490e-01
   7.5195e-01   7.4954e-01
   7.5373e-01   7.5149e-01
   7.5469e-01   7.5296e-01
   7.5493e-01   7.5469e-01
   7.5508e-01   7.6120e-01
   7.5720e-01   7.6285e-01
   7.5774e-01   7.7416e-01
   7.5810e-01   7.7684e-01
   7.5811e-01   7.7945e-01
   7.5933e-01   7.8233e-01
   7.6143e-01   7.8239e-01
   7.6350e-01   7.8337e-01
   7.6390e-01   7.8678e-01
   7.6396e-01   7.8726e-01
   7.6550e-01   7.8801e-01
   7.6552e-01   7.9068e-01
   7.6733e-01   7.9318e-01
   7.6885e-01   7.9471e-01
   7.6896e-01   7.9480e-01
   7.6903e-01   7.9612e-01
